Eigvals	3
70.10499394266787	18.34695486157792	12.9323076320369

Proportion explained	3
0.907013150890631	0.06212174645272238	0.03086510265664664

Species	646	3
MJ006-2-barcode50-umi172706bins-ubs-3	-3.1049891442932767	-0.7742772461422402	0.10820163975679639
MJ006-1-barcode28-umi162137bins-ubs-3	-2.2006148483078025	-1.1798833387834262	-1.059255263354255
MJ020-1-barcode30-umi109337bins-ubs-3	-0.5036679126237211	0.48092058662634457	-0.061604464515906066
MJ006-1-barcode46-umi1213bins-ubs-45	-4.156933852394376	-0.011851082550601647	0.21047153525244872
MJ006-2-barcode73-umi163376bins-ubs-3	-3.168666289797911	1.7745311179012753	-0.3426618666139159
G004558915	-3.2725914372537956	-1.6471080081926228	1.0439784692604905
MJ006-1-barcode28-umi149743bins-ubs-3	3.1257906687168973	0.10239413596935737	-0.0949479979586114
G001436475	-3.790008720841382	0.39218657298252213	-0.00881789358822177
G000472345	2.0226231711465563	0.7649569004998595	0.41185334730477724
LC374363	3.71632858991163	0.02326622827650407	-0.0624740565801812
MJ006-1-barcode48-umi141959bins-ubs-3	3.7244115422050466	-0.001184553933625962	-0.11571557210790477
AM600682	3.4789516271961074	0.5468633111325121	0.8089419145950655
MJ006-1-barcode39-umi110577bins-ubs-4	0.6047957991507857	0.4275567806292915	0.39480013276390236
AB100804	2.9381055067526454	0.5472017401561554	0.8818278606360808
G000648015	2.293381605975783	0.6600426579526052	0.8164245893481842
MJ006-1-barcode27-umi34805bins-ubs-9	1.1089729973103846	0.5594047702918059	0.7893753378526585
MJ006-1-barcode39-umi78635bins-ubs-6	3.699272962124223	0.04142859843504227	-0.04132825063153392
JX861483	-1.630534049423617	0.2638798239622875	0.3155494574492617
MJ006-1-barcode39-umi101486bins-ubs-5	2.371830211218276	0.4365724722729913	0.7325962274128812
MJ006-1-barcode39-umi230245bins-ubs-3	-0.2214569209644692	0.8648178980488099	0.12609599401628174
MJ006-1-barcode39-umi136432bins-ubs-3	-0.3829489338486796	0.6656518258277464	1.2583828011051723
KP001330	0.8499051067023743	-1.023935490398851	-0.8927834834085381
MJ006-2-barcode65-umi23008bins-ubs-12	3.6221464947089257	0.004704776545766282	-0.11546994110997548
MJ006-2-barcode52-umi181736bins-ubs-3	-2.0677504383972165	0.10523015199623238	0.39414839763927095
MJ006-1-barcode39-umi104051bins-ubs-4	0.3509530863076214	1.084496025534703	0.379295868241747
MJ006-2-barcode74-umi245472bins-ubs-3	-1.8546478321011355	0.7028437407049446	-0.16114278478000232
MJ005-barcode66-umi55812bins-ubs-4	3.546040929983332	0.4625243224458583	0.688589076786401
G000157995	-0.7848439339519485	0.2821577728689626	0.23755311976871957
MJ030-1-barcode26-umi108634bins-ubs-3	3.672997279642193	-0.09195959597877426	-0.13076147943587213
MJ006-1-barcode38-umi101137bins-ubs-4	3.5752913852547086	0.000984312538223164	-0.07284548760219499
AB595128	0.6482370860717799	0.9689513957870364	-0.04640310901533201
KY992930	-2.1365189512139344	0.26543366158909776	-0.24600241223635966
MJ005-barcode41-umi65459bins-ubs-4	3.9761875608694104	-0.1922235541983949	-0.12310967714063287
MJ006-2-barcode52-umi126437bins-ubs-4	-1.4278642821563123	0.8159915423325375	0.5404344160084223
KY992931	-1.237111632391534	0.03931762245608785	0.1937833297697104
G000437715	3.534762888115518	0.6088435913727738	0.9557836965468076
MJ030-1-barcode27-umi72367bins-ubs-6	-2.117017416753456	0.17474654569674292	0.019933986879043616
MJ006-1-barcode40-umi115706bins-ubs-4	-0.28431510419775485	0.5550826169183514	-0.5487515246650928
G000154805	0.14196591835874717	-1.4772830645719401	0.13767992674641408
DQ100445	-0.5090682772935778	0.2363468770840934	0.0039650899599075525
MJ006-1-barcode40-umi52127bins-ubs-8	1.335758121020029	0.775312476948172	-0.056095707362540756
G900114575	-1.4544159548590483	0.4953822208872492	0.10435762100770625
MJ030-1-barcode27-umi100851bins-ubs-3	1.9315531363557221	0.10330532708388424	-0.02170768735157048
AB558487	0.5869409222784525	-0.34558753857443686	-0.11872949536301469
MJ030-1-barcode49-umi6677bins-ubs-60	-2.1379133329119133	0.5925555185319639	-0.3648507778587461
MJ006-2-barcode62-umi112167bins-ubs-4	3.5323783592846283	-2.436648331936858	0.6469458332195711
KR364771	-1.831187254257791	0.6036622607126769	-0.2944460299246438
MJ006-2-barcode52-umi80345bins-ubs-6	1.1161713461681964	0.5576290599184254	0.3742195961265412
MJ006-1-barcode26-umi141178bins-ubs-3	0.7955726313456017	-0.22666126749421625	-0.6929699110731052
MJ006-2-barcode62-umi232153bins-ubs-3	3.7245442814163847	-0.001304980298039291	-0.11571095619705866
MJ006-2-barcode52-umi171219bins-ubs-4	3.0193933033906015	-0.488615947523562	-0.3643231441596289
MJ006-1-barcode38-umi118150bins-ubs-4	-1.7606174885045922	-0.2876507299032206	0.2547036358791452
MJ006-1-barcode31-umi165050bins-ubs-4	-1.4599727968228824	-1.9712853537835409	0.4246641575285717
MJ031-1-barcode44-umi28351bins-ubs-11	2.907007472574504	0.23985508073650988	-0.1748403639809106
